stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
0001,0001,Keskustori M,61.49751,23.76151,A
0002,0002,Keskustori L,61.49756,23.76148,A
0003,0003,Keskustori A,61.49920,23.75953,A
0005,0005,Keskustori P,61.49740,23.76154,A
0007,0007,Keskustori O,61.49734,23.76154,A
0008,0008,Keskustori N,61.49746,23.76153,A
0010,0010,Keskustori F,61.49750,23.75803,A
0011,0011,Keskustori G,61.49752,23.75828,A
0012,0012,Keskustori H,61.49770,23.76136,A
0014,0014,Keskustori E,61.49891,23.75963,A
0015,0015,Keskustori D,61.49786,23.76128,A
0022,0022,Metso,61.49775,23.75064,A
0024,0024,Metso,61.49772,23.75017,A
0025,0025,Aleksanterin kirkko,61.49744,23.74832,A
0026,0026,Pyynikintori A,61.49790,23.74320,A
0028,0028,Pyynikintori B,61.49799,23.74248,A
0029,0029,Pyynikintori,61.49776,23.74214,A
0031,0031,Pyynikintori,61.49750,23.74202,A
0035,0035,Keskustori C,61.49783,23.76082,A
0036,0036,Keskustori B,61.49905,23.75958,A
0038,0038,Finlayson,61.50061,23.75940,A
0041,0041,Keskustori R,61.49726,23.76161,A
0042,0042,Keskustori I,61.49744,23.76080,A
0044,0044,Laukontori,61.49532,23.76014,A
0046,0046,Satamakatu 8,61.49491,23.75486,A
0047,0047,Pyynikin koulu,61.49389,23.75268,A
0048,0048,Satamakatu 18,61.49450,23.74884,A
0049,0049,Satamakatu,61.49427,23.74837,A
0050,0050,Työväenteatteri ,61.49508,23.75334,A
0052,0052,Pikkupalatsi,61.50138,23.75137,A
0053,0053,Hämeenpuisto 18,61.49908,23.75116,A
0054,0054,Näsinkallio,61.50271,23.74909,A
0055,0055,Näsinkallio,61.50258,23.74916,A
0056,0056,Mustalahti,61.50316,23.74594,A
0057,0057,Särkänniemi,61.50255,23.74439,A
0058,0058,Mustanlahdenkatu,61.50008,23.74948,A
0059,0059,Mustanlahdenkatu,61.49989,23.74953,A
0060,0060,Sotkankatu,61.49954,23.74171,A
0061,0061,Sotkankatu,61.49932,23.74157,A
0063,0063,Särkänniemi,61.50355,23.74201,A
0065,0065,Mariankatu,61.49697,23.74482,A
0072,0072,Satakunnankatu 23,61.50023,23.75482,A
0079,0079,Aleksanterin koulu ,61.49631,23.75188,A
0080,0080,Hämeenpuisto 31,61.49657,23.75289,A
0083,0083,Hämeenpuisto 10,61.50093,23.75038,A
0087,0087,Finlayson,61.50065,23.75744,A
0092,0092,Nalkalantori,61.49270,23.75686,A
0098,0098,Savilinna,61.50023,23.73747,A
0099,0099,Savilinna,61.50018,23.73719,A
0108,0108,Rongankatu 9,61.50051,23.77063,A
0120,0120,Ratinan kauppakeskus,61.49315,23.76865,A
0121,0121,Ratinan kauppakeskus,61.49347,23.76892,A
0500,0500,Rautatieasema,61.49819,23.76758,A
0501,0501,Rautatieasema,61.49823,23.76741,A
0502,0502,Rautatieasema,61.49819,23.76756,A
0504,0504,Rautatieasema C,61.49820,23.76762,A
0505,0505,Rautatieasema A,61.49823,23.76747,A
0506,0506,Rautatieasema G,61.49810,23.77169,A
0508,0508,Rautatieasema D,61.49820,23.76762,A
0510,0510,Itsenäisyydenkatu 10,61.49887,23.78125,A
0511,0511,Itsenäisyydenkatu 13,61.49907,23.78123,A
0514,0514,Koskipuisto G,61.49724,23.76606,A
0517,0517,Koskipuisto H,61.49773,23.76562,A
0518,0518,Koskipuisto E,61.49756,23.76536,A
0519,0519,Koskipuisto I,61.49751,23.76606,A
0520,0520,Koskipuisto F,61.49737,23.76573,A
0521,0521,Linja-autoasema,61.49362,23.76950,A
0522,0522,Linja-autoasema,61.49361,23.77022,A
0523,0523,Linja-autoasema,61.49500,23.76970,A
0524,0524,Tampereen valtatie,61.49133,23.77215,A
0526,0526,Rautatieasema F,61.49801,23.77209,A
0528,0528,Klassillinen koulu,61.50077,23.77122,A
0529,0529,Klassillinen koulu,61.50112,23.77070,A
0534,0534,Kastinsilta,61.50599,23.77393,A
0535,0535,Kastinsilta,61.50634,23.77380,A
0536,0536,Paloasema,61.50109,23.76501,A
0537,0537,Paloasema,61.50127,23.76531,A
0540,0540,Tammelankatu,61.49985,23.77987,A
0541,0541,Tammelantori,61.50219,23.77929,A
0542,0542,Tammelantori,61.50210,23.77971,A
0545,0545,Tapionkatu,61.50399,23.77933,A
0546,0546,Tapionkatu,61.50399,23.77961,A
0547,0547,Hotelli Kauppi,61.50547,23.78534,A
0549,0549,Koiratori,61.50539,23.77824,A
0550,0550,Koiratori,61.50550,23.77743,A
0552,0552,Viola-koti,61.50336,23.76500,A
0558,0558,Pohjolankatu 26,61.50544,23.78254,A
0559,0559,Pohjolankatu ,61.50556,23.78231,A
0560,0560,Yliopistonkatu,61.49854,23.77957,A
0561,0561,Tampere-talo,61.49782,23.77989,A
0562,0562,Tampere-talo,61.49637,23.77967,A
0563,0563,Yliopisto C,61.49471,23.77775,A
0564,0564,Yliopisto A,61.49497,23.77908,A
0565,0565,Yliopisto B,61.49514,23.78135,A
0566,0566,Yliopisto D,61.49493,23.78147,A
0569,0569,Sorinaukio,61.49477,23.77141,A
0570,0570,Sorinaukio,61.49465,23.77116,A
0575,0575,Rautatieasema B,61.49823,23.76745,A
0586,0586,Kullervonkatu 8,61.50300,23.77733,A
0596,0596,Kelloportinkatu,61.50177,23.76411,A
0600,0600,Lapintie 2,61.50153,23.76430,A
0601,0601,Tietotalo,61.49117,23.77632,A
0700,0700,Villa Viola,61.50349,23.76517,A
0701,0701,Tampellan Esplanadi,61.50484,23.76379,A
0702,0702,Rohdinkuja,61.50544,23.76580,A
0706,0706,Soukkapuisto,61.50737,23.76603,A
0708,0708,Kekkosenkatu,61.50780,23.77085,A
1000,1000,Onkiniemi,61.50235,23.73843,A
1001,1001,Onkiniemi,61.50208,23.73835,A
1002,1002,Santalahti,61.50174,23.72648,A
1003,1003,Santalahti,61.50121,23.72632,A
1006,1006,Rantatie,61.50626,23.71467,A
1007,1007,Rantatie,61.50433,23.72048,A
1009,1009,Venesatama,61.50598,23.71444,A
1010,1010,Hiedanranta,61.51068,23.68685,B
1011,1011,Hiedanranta,61.51063,23.68490,B
1012,1012,Epilänharju,61.51238,23.67543,B
1013,1013,Epilänharju,61.51154,23.67836,B
1014,1014,Harjuntausta,61.51712,23.66571,B
1015,1015,Harjuntausta,61.51651,23.66423,B
1016,1016,Lielahtikeskus D,61.52026,23.67163,B
1017,1017,Lielahtikeskus C,61.51982,23.66991,B
1018,1018,Lielahden koulu,61.52183,23.67479,B
1019,1019,Lielahden koulu,61.52239,23.67556,B
1021,1021,Harjuntausta 11,61.51641,23.66629,B
1022,1022,Matilda Niemen katu,61.52201,23.69046,B
1023,1023,Matilda Niemen katu,61.52174,23.68943,B
1024,1024,Männistönkuja,61.52700,23.70351,B
1025,1025,Männistönkuja,61.52712,23.70355,B
1026,1026,Jänislampi,61.52818,23.70912,B
1027,1027,Jänislampi,61.52838,23.70916,B
1028,1028,Lentävänniemi,61.53060,23.70834,B
1029,1029,Pohtolankatu 25,61.52437,23.67719,B
1030,1030,Pohtolankatu 22,61.52390,23.67715,B
1031,1031,Pohtolankatu 41,61.52688,23.67864,B
1032,1032,Vetikonkatu,61.52625,23.67861,B
1033,1033,Vähäniemenkatu 25,61.52681,23.68942,B
1034,1034,Vähäniemenkatu 28,61.52679,23.68796,B
1035,1035,Federleynkatu,61.52318,23.68151,B
1036,1036,Federleynkatu,61.52220,23.68207,B
1037,1037,Parrukatu,61.52910,23.67874,B
1038,1038,Isoniemenkatu,61.52831,23.67931,B
1039,1039,Listakatu,61.53146,23.67668,B
1040,1040,Listakatu,61.53196,23.67672,B
1041,1041,Papusenkatu,61.53329,23.67539,B
1042,1042,Papusenkatu,61.53342,23.67572,B
1043,1043,Pohtola,61.53754,23.67524,B
1044,1044,Possilanraitti,61.52745,23.67280,B
1045,1045,Välisalonkuja,61.52654,23.66981,B
1046,1046,Ihaistenkatu,61.53770,23.67577,B
1051,1051,Teivaalantie 31,61.52499,23.66042,B
1052,1052,Possilankatu 2-4,61.52285,23.66573,B
1053,1053,Teivaalantie 7,61.52202,23.66559,B
1054,1054,Kukkolankatu,61.52843,23.66718,B
1055,1055,Kukkolankatu,61.52784,23.66755,B
1056,1056,Viholankuja,61.53043,23.66518,B
1057,1057,Viholankatu,61.53032,23.66504,B
1058,1058,Ritalankatu,61.52957,23.66017,B
1059,1059,Ritalankatu,61.52978,23.66070,B
1060,1060,Possilankatu 18,61.52527,23.66795,B
1061,1061,Possilankatu 15,61.52456,23.66700,B
1062,1062,Itämäenkatu,61.52755,23.67791,B
1063,1063,Possilanraitti,61.52754,23.67465,B
1064,1064,Lintulamminkatu 4,61.52671,23.66883,B
1065,1065,Possilankatu 25,61.52629,23.66875,B
1066,1066,Enqvistinkatu,61.51491,23.67269,B
1067,1067,Enqvistinkatu,61.51395,23.67336,B
1068,1068,Sellukatu,61.51711,23.66907,B
1069,1069,Harjuntausta 7,61.51502,23.66890,B
1071,1071,Ryydynpohja,61.52705,23.65798,B
1072,1072,Harjuntausta 4,61.51457,23.67027,B
1075,1075,Harjunsivu,61.51588,23.67061,B
1078,1078,Lielahti th L,61.51554,23.66095,B
1079,1079,Lielahti th I,61.51442,23.66346,B
1090,1090,Niemenrannanaukio,61.52250,23.69673,B
1091,1091,Niemenrannanaukio,61.52260,23.69493,B
1100,1100,Reuharinniemi,61.52900,23.72021,B
11000,11000,Vaskivesi,62.14113,23.66661,G
11001,11001,Vaskivesi,62.14148,23.66654,G
1101,1101,Airokatu,61.52752,23.70959,B
1102,1102,Airokatu,61.52726,23.71108,B
1200,1200,Nuoralahti,61.54077,23.67787,B
1201,1201,Nuoralahti,61.54081,23.67771,B
1202,1202,Leppästentie,61.54332,23.68075,B
1203,1203,Leppästentie,61.54301,23.67994,B
1204,1204,Vasamantie,61.54526,23.68239,B
1205,1205,Vasamantie,61.54478,23.68205,B
1206,1206,Lamminsyrjäntie,61.54847,23.67478,B
1207,1207,Lamminsyrjäntie,61.54824,23.67509,B
1208,1208,Siivikkalan koulu,61.54946,23.66822,B
1209,1209,Siivikkalan koulu,61.54915,23.66899,B
1210,1210,Siivikkala,61.55070,23.65651,B
1211,1211,Siivikkala,61.55061,23.65603,B
1409,1409,Lielahden koulu,61.52032,23.67003,B
1414,1414,Soirokatu,61.52655,23.69449,B
1416,1416,Lentävänniemen koulu,61.52710,23.69981,B
1417,1417,Lentävänniemen koulu,61.52727,23.69867,B
1450,1450,Lielahtikeskus B,61.51909,23.66540,B
1451,1451,Lielahtikeskus A ,61.51884,23.66530,B
1500,1500,Pirkankatu 24,61.49863,23.73551,A
1501,1501,Pirkankatu 19,61.49840,23.73541,A
1502,1502,Tipotie,61.49888,23.72763,A
1503,1503,Tipotie,61.49893,23.72670,A
1504,1504,Rajaportti,61.50212,23.72090,A
1505,1505,Rajaportti,61.50113,23.72253,A
1506,1506,Pulteri,61.50433,23.71473,A
1507,1507,Pulteri,61.50363,23.71647,A
1508,1508,Ahjola,61.50516,23.70968,A
1509,1509,Ahjola,61.50503,23.70916,A
1510,1510,Pispalantori,61.50641,23.69943,A
1511,1511,Pispalantori,61.50618,23.69874,A
1512,1512,Hyhkynkatu,61.50744,23.69116,A
1513,1513,Hyhkynkatu,61.50705,23.69380,A
1514,1514,Haapalinna,61.50875,23.68172,B
1515,1515,Haapalinna,61.50857,23.68273,B
1518,1518,Epilä,61.50837,23.67131,B
1519,1519,Epilä,61.50815,23.67058,B
1520,1520,Pispalan vt 138,61.50767,23.66525,B
1521,1521,Pispalan vt 141,61.50756,23.66573,B
1522,1522,Winterin alue,61.50468,23.66087,B
1523,1523,Winterin alue,61.50512,23.66178,B
1524,1524,Kaarila,61.50250,23.65675,B
1525,1525,Puistokaarila,61.50262,23.65765,B
1526,1526,Nokiantie 36,61.50107,23.65011,B
1527,1527,Nokiantie,61.50080,23.64979,B
1528,1528,Tesoman vt 26,61.50204,23.64296,B
1529,1529,Risuharjunkatu,61.50142,23.64506,B
1530,1530,Kokkolankatu,61.50288,23.63473,B
1531,1531,Kokkolankatu,61.50214,23.63620,B
1532,1532,Tesoma B,61.50483,23.62961,B
1533,1533,Tesoma A,61.50448,23.62971,B
1534,1534,Tesomajärvenkatu,61.50469,23.61728,B
1535,1535,Tesomajärvenkatu,61.50442,23.61906,B
1536,1536,Tesomankatu,61.50463,23.61170,B
1537,1537,Tesomankatu 27,61.50442,23.61272,B
1539,1539,Tesomankatu 31,61.50424,23.60652,B
1540,1540,Virontörmänkatu 2,61.50506,23.60511,B
1541,1541,Virontörmänkatu 1,61.50469,23.60495,B
1543,1543,Savilinnantie ,61.49882,23.73563,A
1544,1544,Savilinnantie ,61.49910,23.73612,A
1545,1545,Mattilankatu,61.50307,23.68529,B
1546,1546,Peurankatu,61.50653,23.68276,B
1547,1547,Pispan palvelukeskus,61.50211,23.68840,B
1548,1548,Pispan palvelukeskus,61.50174,23.68786,B
1549,1549,Simolankatu 7,61.50069,23.68318,B
1550,1550,Simolankatu 18,61.50079,23.68300,B
1551,1551,Simolankatu 27,61.50023,23.67588,B
1552,1552,Simolankatu 32,61.50037,23.67624,B
1553,1553,Ojustenkatu,61.49943,23.66961,B
1554,1554,Simolankatu 54,61.49928,23.66871,B
1555,1555,Siirtolapuutarha,61.49963,23.66546,B
1556,1556,Siirtolapuutarha,61.49967,23.66581,B
1557,1557,Vaakkolampi,61.50206,23.66343,B
1558,1558,Vaakkolampi,61.50229,23.66301,B
1561,1561,Piikahaka,61.50032,23.64448,B
1562,1562,Piikahaka,61.50022,23.64301,B
1563,1563,Jurvalankatu,61.49945,23.63978,B
1564,1564,Metsäkylänkatu,61.49891,23.63616,B
1565,1565,Pukkisaarenkatu,61.49806,23.63437,B
1566,1566,Vanha Kirkkotie,61.49778,23.63132,B
1567,1567,Vanha Kirkkotie 7,61.49891,23.62894,B
1568,1568,Korvenkatu 34,61.49957,23.61955,B
1570,1570,Rahola,61.49929,23.61642,B
1572,1572,Korvenkatu 57,61.49948,23.62358,B
1573,1573,Vanha kirkkotie 21,61.50180,23.62898,B
1574,1574,Vanha Kirkkotie 10,61.49918,23.62910,B
1576,1576,Vanha kirkkotie 24,61.50181,23.62930,B
1579,1579,Kokkolankatu 2,61.50247,23.63363,B
1580,1580,Ristaniitynkatu,61.49814,23.59192,B
1582,1582,Ristaniitynkatu 13,61.49720,23.58774,B
1583,1583,Ristaniitynkatu 10,61.49689,23.58732,B
1584,1584,Pitkäniemenkatu,61.49572,23.58510,B
1585,1585,Pitkäniemenkatu,61.49514,23.58567,B
1586,1586,Kalkun viertotie 17,61.49452,23.57879,B
1587,1587,Kalkun viertotie,61.49428,23.57972,B
1588,1588,Kalkun viertotie 20,61.49406,23.57540,B
1589,1589,Petsankatu,61.49400,23.57573,B
1592,1592,Kalkku,61.49475,23.56963,B
1593,1593,Tohlopinranta,61.50799,23.66324,B
1594,1594,Tohlopinranta 23,61.50812,23.66295,B
1595,1595,Tohlopinjärvi,61.50665,23.65658,B
1596,1596,Tohlopinjärvi,61.50711,23.65774,B
1597,1597,Mediapolis,61.50531,23.65159,B
1598,1598,Mediapolis,61.50545,23.65128,B
1599,1599,Kohmankatu,61.50345,23.64074,B
1600,1600,Kohmankatu,61.50358,23.64026,B
1601,1601,Virontörmänkatu 13,61.50857,23.60563,B
1602,1602,Tesomankatu 24,61.50430,23.60463,B
1603,1603,Kylväjäntie,61.50390,23.60122,B
1604,1604,Kylväjäntie,61.50408,23.60000,B
1605,1605,Ikurintie,61.50394,23.59270,B
1606,1606,Ikurintie,61.50406,23.59107,B
1610,1610,Tesoma D,61.50532,23.63037,B
1611,1611,Tesoma C,61.50516,23.62995,B
1612,1612,Tesoman koulu,61.50743,23.62762,B
1613,1613,Sitarinkatu,61.50987,23.62514,B
1614,1614,Sitarinkatu,61.50985,23.62563,B
1615,1615,Tarhamäenkatu,61.51121,23.62941,B
1616,1616,Tarhamäenkatu,61.51095,23.62895,B
1617,1617,Pyydyspohjankatu,61.51291,23.63239,B
1618,1618,Pyydyspohjankatu,61.51350,23.63291,B
1619,1619,Suoniemenkatu,61.51602,23.62861,B
1620,1620,Suoniemenkatu,61.51592,23.62901,B
1621,1621,Myllypuronkatu 7,61.51514,23.62229,B
1622,1622,Myllypuronkatu 14,61.51561,23.62354,B
1623,1623,Lintuviidankatu,61.51499,23.61706,B
1624,1624,Lintuviidankatu,61.51523,23.61521,B
1625,1625,Heinämiehentie,61.51524,23.60767,B
1626,1626,Heinämiehentie,61.51545,23.60612,B
1627,1627,Maamiehentie,61.51563,23.60202,B
1628,1628,Maamiehentie,61.51603,23.60098,B
1629,1629,Ikurintie 88,61.51485,23.59713,B
1631,1631,Ikurinaukio,61.51178,23.59532,B
1633,1633,Äestäjäntie,61.50870,23.59381,B
1635,1635,Ikuri,61.50508,23.59257,B
1642,1642,Turvesuonkatu 11,61.51972,23.65743,B
1643,1643,Turvesuonkatu 10,61.52018,23.65716,B
1644,1644,Tesoman uimahalli,61.51214,23.61874,B
1645,1645,Tesoman uimahalli,61.51156,23.61877,B
1646,1646,Tesoman valtatie 71,61.51396,23.61605,B
1647,1647,Heinämiehentie 7,61.51492,23.60671,B
1648,1648,Epilänkatu 13,61.51080,23.66349,B
1649,1649,Epilänkatu 8,61.51036,23.66431,B
1650,1650,Mustikkaniemi,61.51316,23.65579,B
1651,1651,Mustikkaniemi,61.51282,23.65639,B
1652,1652,Epilänkatu 65,61.51648,23.64958,B
1653,1653,Epilänkatu,61.51608,23.64980,B
1654,1654,Suonsivunkatu,61.52001,23.64224,B
1655,1655,Pikkulampi,61.51878,23.64399,B
1656,1656,Ylöjärventie 22,61.52162,23.63942,B
1657,1657,Ylöjärventie 23,61.52058,23.64062,B
1658,1658,Ylöjärventie 36,61.52308,23.63595,B
1659,1659,Ylöjärventie 45,61.52307,23.63561,B
1660,1660,Vuorentaustantie 10,61.52344,23.63055,B
1661,1661,Vuorentaustantie 7,61.52332,23.63053,B
1662,1662,Rauhantie,61.52091,23.62560,B
1663,1663,Rauhantie,61.52118,23.62585,B
1664,1664,Lamminpään koulu,61.51876,23.62570,B
1665,1665,Lamminpään koulu,61.51820,23.62657,B
1666,1666,Runkokatu,61.51719,23.60702,B
1667,1667,Runkokatu,61.51662,23.60675,B
1668,1668,Haukiluoma,61.51861,23.60668,B
1671,1671,Peurankatu,61.50685,23.68378,B
1672,1672,Lamminpään hautausmaa,61.52251,23.62572,B
1673,1673,Lamminpään hautausmaa,61.52317,23.62597,B
1674,1674,Virontörmänkatu 8,61.50819,23.60569,B
1675,1675,Pohjanmaantie,61.50765,23.69364,A
1677,1677,Ristaniitynkatu,61.49798,23.59234,B
1680,1680,Vuorentaustantie 28,61.52409,23.62704,B
1685,1685,Vuorentaustantie 15,61.52402,23.62688,B
1686,1686,Tesoman palloiluhalli,61.50960,23.62402,B
1687,1687,Tesoman palloiluhalli,61.50915,23.62456,B
1693,1693,Kauppamiehenkatu,61.51060,23.60530,B
1694,1694,Kauppamiehenkatu,61.51062,23.60547,B
1695,1695,Ikurintie 47,61.50770,23.59347,B
1697,1697,Ikurintie 25,61.50509,23.59218,B
1700,1700,Ikurintie 85,61.51503,23.59682,B
1701,1701,Kohmankaari 3,61.50388,23.63669,B
1702,1702,Heinämiehentie 8,61.51279,23.60737,B
1703,1703,Heinämiehentie 3,61.51269,23.60706,B
1704,1704,Ikurintie 61,61.51214,23.59537,B
1706,1706,Tyvikatu ,61.51574,23.60701,B
1710,1710,Ikurintie 57,61.50957,23.59366,B
1712,1712,Kohmankaari 2,61.50404,23.63681,B
1720,1720,Korvenkatu 32,61.49957,23.62362,B
1730,1730,Leirikatu,61.50078,23.60718,B
1731,1731,Leirikatu,61.50017,23.60661,B
1732,1732,Juoksuhaudankatu,61.49940,23.59906,B
1733,1733,Juoksuhaudankatu,61.49919,23.60066,B
1734,1734,Kalkunvuorenkatu 3,61.49971,23.59519,B
1735,1735,Kalkunvuorenkatu 4,61.49948,23.59514,B
1758,1758,Tykkitienkatu,61.49534,23.61991,B
1759,1759,Vanha kirkkotie,61.49744,23.62959,B
1760,1760,Hutikonpolku,61.50294,23.68518,B
1761,1761,Villilä,61.49578,23.62178,B
1762,1762,Villilä,61.49677,23.62508,B
1763,1763,Likolampi,61.49438,23.61549,B
1764,1764,Likolampi,61.49425,23.61392,B
1765,1765,Saarenkärki,61.49328,23.60775,B
1766,1766,Saarenkärki,61.49320,23.60573,B
1767,1767,Salmenranta,61.49264,23.60264,B
1768,1768,Salmenranta,61.49259,23.60076,B
1769,1769,Mustalampi,61.49201,23.59438,B
1770,1770,Mustalampi,61.49218,23.59453,B
1771,1771,Mustavuori,61.49352,23.59290,B
1772,1772,Mustavuori,61.49402,23.59298,B
1801,1801,Kalkun kehätie,61.50352,23.58735,B
1802,1802,Kalkun kehätie,61.50356,23.58642,B
1803,1803,Kolmihaarankatu 5,61.50322,23.58405,B
1804,1804,Kolmihaarankatu 4,61.50324,23.58266,B
1805,1805,Kolmihaarankatu 7,61.50296,23.58068,B
1806,1806,Kolmihaarankatu 6,61.50295,23.57882,B
1807,1807,Pihtisulunkatu 1,61.50323,23.57447,B
1808,1808,Pihtisulunkatu,61.50307,23.57475,B
1809,1809,Sandvik,61.50672,23.57303,B
1820,1820,Lannemäki,61.51827,23.63675,B
1821,1821,Lannemäki,61.51781,23.63479,B
1822,1822,Ylöjärventie,61.51955,23.64536,B
1823,1823,Ylöjärventie,61.51915,23.64459,B
1900,1900,Kaarila,61.50195,23.65778,B
2001,2001,Mäntypuisto,61.49454,23.74421,A
2002,2002,Piispantalo,61.49315,23.74360,A
2003,2003,Piispantalo,61.49308,23.74380,A
2004,2004,Pyynikintie,61.49307,23.73961,A
2005,2005,Pyynikintie,61.49315,23.73883,A
2006,2006,Rosendahl,61.49426,23.73028,A
2007,2007,Rosendahl,61.49402,23.73019,A
2008,2008,Trikookuja,61.49369,23.72476,A
2009,2009,Trikookuja,61.49378,23.72377,A
2011,2011,Varala,61.49583,23.71777,A
2012,2012,Varala,61.49583,23.71814,A
2013,2013,Tahmelankatu,61.49789,23.71610,A
2014,2014,Tahmelankatu 6,61.49814,23.71589,A
2015,2015,Hirvikatu,61.49973,23.71414,A
2016,2016,Hirvikatu,61.50011,23.71380,A
2017,2017,Tahmela,61.50372,23.70590,A
2018,2018,Mäntypuisto,61.49431,23.74474,A
2019,2019,Mäntypuisto,61.49415,23.74463,A
2020,2020,Palomäentie 14,61.49450,23.74179,A
2021,2021,Palomäentie 15,61.49443,23.74159,A
2022,2022,Palomäentie 32,61.49619,23.73680,A
2023,2023,Palomäentie 31,61.49625,23.73619,A
2024,2024,Tahmelan viertotie,61.50217,23.70990,A
2025,2025,Pyynikinharju,61.49828,23.72459,A
2026,2026,Pyynikinharju,61.49828,23.72476,A
2027,2027,Pispalanharju 1,61.50010,23.72123,A
2028,2028,Pispalanharju 2,61.50022,23.72114,A
2029,2029,Pispalanharju 19,61.50150,23.71756,A
2030,2030,Pispalanharju 18,61.50164,23.71744,A
2031,2031,Pispalanharju ,61.50358,23.71184,A
2033,2033,Tahmelan viertotie,61.50149,23.71106,A
2500,2500,Viinikanlahti ,61.48958,23.77101,A
2501,2501,Hatanpään vt 24,61.49100,23.77149,A
2502,2502,Hatanpään vt 25,61.48598,23.76475,A
2503,2503,Viinikanlahti,61.48845,23.77081,A
2505,2505,Verotalo,61.48636,23.76680,A
2506,2506,Hatanpään vt 31,61.48303,23.76232,A
2507,2507,Hatanpään vt 42,61.48294,23.76297,A
2508,2508,Vihilahti,61.48056,23.76299,A
2509,2509,Vihilahti,61.47963,23.76363,A
2510,2510,Hatanpään koulu,61.47504,23.76398,A
2511,2511,Hatanpään koulu,61.47527,23.76442,A
2512,2512,Rantaperkiö,61.47345,23.75971,A
2513,2513,Rantaperkiö,61.47299,23.75899,A
2514,2514,Kannistonkatu,61.47140,23.75508,A
2515,2515,Kannistonkatu,61.47114,23.75499,A
2516,2516,Talvitie,61.47005,23.74827,A
2517,2517,Talvitie,61.46991,23.75067,A
2518,2518,Leirintäkatu ,61.47019,23.74097,A
2519,2519,Leirintäkatu,61.47012,23.74164,A
2520,2520,Härmälän koulu,61.47061,23.73265,A
2521,2521,Härmälän koulu,61.47048,23.73373,A
2524,2524,Valmetinkatu,61.47062,23.72613,A
2525,2525,Sarvis,61.48604,23.76140,A
2526,2526,Sarvis,61.48622,23.76244,A
2527,2527,Hatanpään sairaala,61.48428,23.75764,A
2528,2528,Hatanpään hovi,61.47682,23.76497,A
2529,2529,Hatanpään hovi,61.47690,23.76714,A
2540,2540,Sarankulmankatu 20,61.46093,23.75059,A
2541,2541,Sarankulmankatu,61.46079,23.75080,A
2542,2542,Patamäenkatu 2,61.45914,23.74385,B
2544,2544,Patamäenkatu 12,61.45676,23.73934,B
2545,2545,Patamäenkatu 9,61.45725,23.74058,B
2548,2548,Keskuojankatu,61.45720,23.73302,B
2549,2549,Keskuojanpolku,61.45675,23.73374,B
2550,2550,Pöytäsarankatu,61.45889,23.73050,B
2551,2551,Pöytäsarankatu,61.45880,23.73023,B
2552,2552,Nuutisarankatu 22,61.46150,23.72630,B
2553,2553,Nuutisarankatu 35,61.46137,23.72603,B
2554,2554,Messukeskus A,61.46329,23.73325,A
2555,2555,Patamäenkatu 5,61.45906,23.74398,B
2556,2556,Hatanpään sairaala,61.48435,23.75743,A
2557,2557,Toivionkatu,61.46254,23.71889,B
2558,2558,Valmetinkatu,61.47076,23.72505,A
2560,2560,Messukeskus B,61.46312,23.73325,A
2561,2561,Ruotutie 8,61.45869,23.71926,B
2565,2565,Ojatie,61.45575,23.72388,B
2566,2566,Ojatie,61.45606,23.72368,B
2568,2568,Ruotutie 3,61.45894,23.71919,B
2569,2569,Hatanpään puistokuja,61.48357,23.76089,A
2570,2570,Toivionkatu,61.46210,23.71952,B
2571,2571,Sarankulmankatu 25,61.45953,23.74670,B
2572,2572,Toivionkatu 3,61.46140,23.72415,B
2577,2577,Rukkamäentie 15,61.45171,23.74714,B
2578,2578,Rukkamäentie 15,61.45149,23.74675,B
2579,2579,Peltolammin koulu,61.45425,23.74746,B
2580,2580,Peltolammin koulu,61.45438,23.74705,B
2582,2582,Kenkätie 2,61.46940,23.71901,B
2583,2583,Ilmailunkatu,61.46276,23.74438,A
2584,2584,Kenkätie 6,61.46724,23.71830,B
2585,2585,Metsolankatu,61.46257,23.75258,A
2586,2586,Rukkamäki,61.45927,23.74590,B
2587,2587,Sarankulmankatu 14,61.46674,23.76067,A
2588,2588,Sarankulmankatu 14,61.46628,23.75980,A
2590,2590,Kenkätie,61.46576,23.71925,B
2591,2591,Kenkätie,61.46577,23.71870,B
2592,2592,Saapastie,61.46682,23.72156,B
2593,2593,Saapastie,61.46705,23.72138,B
2594,2594,Ilmailunkatu,61.46292,23.74444,A
2595,2595,Kenkätie 3,61.46734,23.71872,B
2596,2596,Metsolankatu,61.46280,23.75421,A
2597,2597,Partola,61.46927,23.71929,B
2598,2598,Hatanpään koulu,61.47376,23.76415,A
2603,2603,Pereentie,61.47691,23.70876,B
2604,2604,Pereentie,61.47697,23.70721,B
2605,2605,Kutteritie,61.47621,23.71215,B
2606,2606,Kutteritie,61.47647,23.71184,B
2607,2607,Partolanhovi,61.47259,23.71841,B
2608,2608,Partolanhovi,61.47301,23.71854,B
2610,2610,Loukonlahdentie,61.47600,23.69233,B
2611,2611,Loukonlahdentie,61.47619,23.69300,B
2612,2612,Kreetankuja,61.47354,23.69208,B
2613,2613,Kreetankuja,61.47412,23.69215,B
2621,2621,Toiviontie,61.46188,23.71853,B
2623,2623,Toivionkatu 3,61.46168,23.72392,B
2624,2624,Korpitie,61.45454,23.72788,B
2625,2625,Korpitie,61.45427,23.72835,B
