route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
71SK,KES_MATO_2019_K22,5861774900,Nokian asema C,0,71041,1448100148524,0
71SK,KES_MATO_2019_K22,5861784900,Keho,0,71041,1448185248624,0
73,KES_MATO_2019_K22,5862934900,Nokian asema A,0,71041,1217186248522,0
73,KES_MATO_2019_K22,5862944900,Harjuniitty,0,71041,1217185228598,0
73,KES_MATO_2019_K22,5863524900,Nokian asema C,1,71041,1217285988524,0
73,KES_MATO_2019_K22,5863544900,Keho,1,71041,1217285248625,0
71,KES_MATO_2019_K22,5862364900,Nokian asema B,1,71041,1445286258526,0
71,KES_MATO_2019_K22,5862374900,Tampere ,1,71041,1445285260010,0
71SK,KES_MATO_2019_K22,5861854900,Nokian asema C,0,71041,1448100148524,0
71SK,KES_MATO_2019_K22,5861864900,Keho,0,71041,1448185248624,0
73,KES_MATO_2019_K22,5863624900,Nokian asema A,0,71041,1217186248522,0
73,KES_MATO_2019_K22,5863634900,Harjuniitty,0,71041,1217185228598,0
73,KES_MATO_2019_K22,5863644900,Nokian asema C,1,71041,1217285988524,0
73,KES_MATO_2019_K22,5863654900,Keho,1,71041,1217285248625,0
71S,KES_MATO_2019_K22,5862464900,Nokian asema B,1,71041,1447286258526,0
71S,KES_MATO_2019_K22,5862474900,Tampere ,1,71041,1447285260010,0
71K,KES_MATO_2019_K22,5861954900,Nokian asema C,0,71041,1446100148524,0
71K,KES_MATO_2019_K22,5861964900,Nokia ,0,71041,1446185248624,0
73,KES_MATO_2019_K22,5863114900,Nokian asema A,0,71041,1217186248522,0
73,KES_MATO_2019_K22,5863124900,Harjuniitty,0,71041,1217185228598,0
73,KES_MATO_2019_K22,5863734900,Nokian asema C,1,71041,1217285988524,0
73,KES_MATO_2019_K22,5863774900,Keho,1,71041,1217285248625,0
71,KES_MATO_2019_K22,5862564900,Nokian asema B,1,71041,1445286258526,0
71,KES_MATO_2019_K22,5862794900,Tampere ,1,71041,1445285260010,0
71K,KES_MATO_2019_K22,5862044900,Nokian asema C,0,71041,1446100148524,0
71K,KES_MATO_2019_K22,5862054900,Nokia ,0,71041,1446185248624,0
73,KES_MATO_2019_K22,5863214900,Nokian asema A,0,71041,1217186248522,0
73,KES_MATO_2019_K22,5863224900,Harjuniitty,0,71041,1217185228598,0
73,KES_MATO_2019_K22,5863844900,Nokian asema C,1,71041,1217285988524,0
73,KES_MATO_2019_K22,5863854900,Keho,1,71041,1217285248625,0
71,KES_MATO_2019_K22,5862654900,Nokian asema B,1,71041,1445286258526,0
71,KES_MATO_2019_K22,5862664900,Tampere ,1,71041,1445285260010,0
71K,KES_MATO_2019_K22,5862144900,Nokian asema C,0,71041,1446100148524,0
71K,KES_MATO_2019_K22,5862154900,Nokia ,0,71041,1446185248624,0
73,KES_MATO_2019_K22,5863314900,Nokian asema A,0,71041,1217186248522,0
73,KES_MATO_2019_K22,5863324900,Harjuniitty,0,71041,1217185228598,0
73,KES_MATO_2019_K22,5863944900,Nokian asema C,1,71041,1217285988524,0
73,KES_MATO_2019_K22,5863954900,Keho,1,71041,1217285248625,0
73,KES_MATO_2019_K22,5863404900,Nokian asema C,1,71051,1217285988524,0
73,KES_MATO_2019_K22,5863414900,Keho,1,71051,1217285248625,0
71K,KES_MATO_2019_K22,5862224900,Nokian asema B,1,71051,1446286258526,0
71K,KES_MATO_2019_K22,5862234900,Tampere ,1,71051,1446285260010,0
71S,KES_MATO_2019_K22,5861754900,Nokian asema C,0,71051,1447100148524,0
71S,KES_MATO_2019_K22,5861764900,Nokia ,0,71051,1447185248624,0
73,KES_MATO_2019_K22,5862914900,Nokian asema A,0,71051,1217186248522,0
73,KES_MATO_2019_K22,5862924900,Harjuniitty,0,71051,1217185228598,0
73,KES_MATO_2019_K22,5863504900,Nokian asema C,1,71051,1217285988524,0
73,KES_MATO_2019_K22,5863514900,Keho,1,71051,1217285248625,0
71K,KES_MATO_2019_K22,5862344900,Nokian asema B,1,71051,1446286258526,0
71K,KES_MATO_2019_K22,5862354900,Tampere ,1,71051,1446285260010,0
71,KES_MATO_2019_K22,5861834900,Nokian asema C,0,71051,1445100148524,0
71,KES_MATO_2019_K22,5861844900,Nokia ,0,71051,1445185248624,0
73,KES_MATO_2019_K22,5863014900,Nokian asema A,0,71051,1217186248522,0
73,KES_MATO_2019_K22,5863024900,Harjuniitty,0,71051,1217185228598,0
73,KES_MATO_2019_K22,5863604900,Nokian asema C,1,71051,1217285988524,0
73,KES_MATO_2019_K22,5863614900,Keho,1,71051,1217285248625,0
71K,KES_MATO_2019_K22,5862444900,Nokian asema B,1,71051,1446286258526,0
71K,KES_MATO_2019_K22,5862454900,Tampere ,1,71051,1446285260010,0
71,KES_MATO_2019_K22,5861934900,Nokian asema C,0,71051,1445100148524,0
71,KES_MATO_2019_K22,5861944900,Nokia ,0,71051,1445185248624,0
73,KES_MATO_2019_K22,5863094900,Nokian asema A,0,71051,1217186248522,0
73,KES_MATO_2019_K22,5863104900,Harjuniitty,0,71051,1217185228598,0
73,KES_MATO_2019_K22,5863724900,Nokian asema C,1,71051,1217285988524,0
73,KES_MATO_2019_K22,5863744900,Keho,1,71051,1217285248625,0
71SK,KES_MATO_2019_K22,5862544900,Nokian asema B,1,71051,1448286258526,0
71SK,KES_MATO_2019_K22,5862554900,Tampere,1,71051,1448285260010,0
71,KES_MATO_2019_K22,5862024900,Nokian asema C,0,71051,1445100148524,0
71,KES_MATO_2019_K22,5862034900,Nokia ,0,71051,1445185248624,0
73,KES_MATO_2019_K22,5863194900,Nokian asema A,0,71051,1217186248522,0
73,KES_MATO_2019_K22,5863204900,Harjuniitty,0,71051,1217185228598,0
73,KES_MATO_2019_K22,5863824900,Nokian asema C,1,71051,1217285988524,0
73,KES_MATO_2019_K22,5863834900,Keho,1,71051,1217285248625,0
71K,KES_MATO_2019_K22,5862634900,Nokian asema B,1,71051,1446286258526,0
71K,KES_MATO_2019_K22,5862644900,Tampere ,1,71051,1446285260010,0
71,KES_MATO_2019_K22,5862124900,Nokian asema C,0,71051,1445100148524,0
71,KES_MATO_2019_K22,5862134900,Nokia ,0,71051,1445185248624,0
73,KES_MATO_2019_K22,5863294900,Nokian asema A,0,71051,1217186248522,0
73,KES_MATO_2019_K22,5863304900,Harjuniitty,0,71051,1217185228598,0
73,KES_MATO_2019_K22,5863924900,Nokian asema C,1,71051,1217285988524,0
73,KES_MATO_2019_K22,5863934900,Keho,1,71051,1217285248625,0
71S,KES_MATO_2019_K22,5862734900,Nokian asema B,1,71051,1447286258526,0
71S,KES_MATO_2019_K22,5862744900,Tampere ,1,71051,1447285260010,0
17,KES_MATO_2019_K27,6017415096,Kalkku,0,17011,1231140651592,0
17,KES_MATO_2019_K27,6017735096,Vehmainen,1,17011,1231215924065,0
17,KES_MATO_2019_K27,6017465096,Kalkku,0,17011,1231140651592,0
17,KES_MATO_2019_K27,6017785096,Vehmainen,1,17011,1231215924065,0
17,KES_MATO_2019_K27,6017515096,Kalkku,0,17011,1231140651592,0
17,KES_MATO_2019_K27,6017835096,Vehmainen,1,17011,1231215924065,0
17,KES_MATO_2019_K27,6017565096,Kalkku,0,17011,1231140651592,0
17,KES_MATO_2019_K27,6017885096,Vehmainen,1,17011,1231215924065,0
17,KES_MATO_2019_K27,6017615096,Kalkku,0,17011,1231140651592,0
17,KES_MATO_2019_K27,6017935096,Vehmainen,1,17011,1231215924065,0
17,KES_MATO_2019_K27,6017645096,Kalkku,0,17011,1231140651592,0
17,KES_MATO_2019_K27,6018125096,Vehmainen,1,17011,1231215924065,0
17,KES_MATO_2019_K27,6017385096,Kalkku,0,17021,1231140651592,0
17,KES_MATO_2019_K27,6018045096,Vehmainen,1,17021,1231215924065,0
17,KES_MATO_2019_K27,6017425096,Kalkku,0,17021,1231140651592,0
17,KES_MATO_2019_K27,6017745096,Vehmainen,1,17021,1231215924065,0
17,KES_MATO_2019_K27,6017475096,Kalkku,0,17021,1231140651592,0
17,KES_MATO_2019_K27,6017795096,Vehmainen,1,17021,1231215924065,0
17,KES_MATO_2019_K27,6017525096,Kalkku,0,17021,1231140651592,0
17,KES_MATO_2019_K27,6017845096,Vehmainen,1,17021,1231215924065,0
17,KES_MATO_2019_K27,6017575096,Kalkku,0,17021,1231140651592,0
17,KES_MATO_2019_K27,6017895096,Vehmainen,1,17021,1231215924065,0
17,KES_MATO_2019_K27,6017625096,Kalkku,0,17021,1231140651592,0
17,KES_MATO_2019_K27,6018075096,Vehmainen,1,17021,1231215924065,0
17,KES_MATO_2019_K27,6017245096,Kalkku,0,17021,1231140651592,0
17,KES_MATO_2019_K27,6017335096,Vehmainen,1,17021,1231215924065,0
17,KES_MATO_2019_K27,6017255096,Kalkku,0,17021,1231140651592,0
17,KES_MATO_2019_K27,6017345096,Vehmainen,1,17021,1231215924065,0
17,KES_MATO_2019_K27,6017265096,Kalkku,0,17021,1231140651592,0
17,KES_MATO_2019_K27_Y,6017355096Y,Vehmainen,1,17021,1231215924065,0
17,KES_MATO_2019_K27,6018035096,Vehmainen,1,17031,1231215924065,0
17,KES_MATO_2019_K27,6017435096,Kalkku,0,17031,1231140651592,0
17,KES_MATO_2019_K27,6017755096,Vehmainen,1,17031,1231215924065,0
17,KES_MATO_2019_K27,6017485096,Kalkku,0,17031,1231140651592,0
17,KES_MATO_2019_K27,6017805096,Vehmainen,1,17031,1231215924065,0
17,KES_MATO_2019_K27,6017535096,Kalkku,0,17031,1231140651592,0
17,KES_MATO_2019_K27,6017855096,Vehmainen,1,17031,1231215924065,0
17,KES_MATO_2019_K27,6017585096,Kalkku,0,17031,1231140651592,0
17,KES_MATO_2019_K27,6017905096,Vehmainen,1,17031,1231215924065,0
17,KES_MATO_2019_K27,6017635096,Kalkku,0,17031,1231140651592,0
17,KES_MATO_2019_K27,6018085096,Vehmainen,1,17031,1231215924065,0
17,KES_MATO_2019_K27,6017655096,Kalkku,0,17031,1231140651592,0
17,KES_MATO_2019_K27,6017965096,Vehmainen,1,17031,1231215924065,0
17,KES_MATO_2019_K27,6017685096,Kalkku,0,17031,1231140651592,0
17,KES_MATO_2019_K27,6017995096,Vehmainen,1,17031,1231215924065,0
17,KES_MATO_2019_K27,6017075096,Kalkku,0,17041,1231140651592,0
17,KES_MATO_2019_K27,6017145096,Vehmainen,1,17041,1231215924065,0
17,KES_MATO_2019_K27,6017085096,Kalkku,0,17041,1231140651592,0
17,KES_MATO_2019_K27,6017155096,Vehmainen,1,17041,1231215924065,0
17,KES_MATO_2019_K27,6017095096,Kalkku,0,17041,1231140651592,0
17,KES_MATO_2019_K27,6017165096,Vehmainen,1,17041,1231215924065,0
17,KES_MATO_2019_K27,6017105096,Kalkku,0,17041,1231140651592,0
17,KES_MATO_2019_K27,6017175096,Vehmainen,1,17041,1231215924065,0
17,KES_MATO_2019_K27,6017115096,Kalkku,0,17041,1231140651592,0
17,KES_MATO_2019_K27,6017185096,Vehmainen,1,17041,1231215924065,0
17,KES_MATO_2019_K27,6017125096,Kalkku,0,17041,1231140651592,0
17,KES_MATO_2019_K27,6017945096,Vehmainen,1,17041,1231215924065,0
17,KES_MATO_2019_K27,6017665096,Kalkku,0,17041,1231140651592,0
17,KES_MATO_2019_K27,6017975096,Vehmainen,1,17041,1231215924065,0
17,KES_MATO_2019_K27,6017695096,Kalkku,0,17041,1231140651592,0
17,KES_MATO_2019_K27,6018005096,Vehmainen,1,17041,1231215924065,0
17,KES_MATO_2019_K27_Y,6017715096Y,Kalkku,0,17041,1231140651592,0
17,KES_MATO_2019_K27,6017135096,Keskustori H,1,17051,1231215920012,0
17,KES_MATO_2019_K27,6018105096,Vehmainen,1,17051,1231200124065,0
17,KES_MATO_2019_K27,6017395096,Kalkku,0,17051,1231140651592,0
17,KES_MATO_2019_K27,6018025096,Vehmainen,1,17051,1231215924065,0
17,KES_MATO_2019_K27,6017445096,Kalkku,0,17051,1231140651592,0
17,KES_MATO_2019_K27,6017765096,Vehmainen,1,17051,1231215924065,0
17,KES_MATO_2019_K27,6017495096,Kalkku,0,17051,1231140651592,0
17,KES_MATO_2019_K27,6017815096,Vehmainen,1,17051,1231215924065,0
17,KES_MATO_2019_K27,6017545096,Kalkku,0,17051,1231140651592,0
17,KES_MATO_2019_K27,6017865096,Vehmainen,1,17051,1231215924065,0
17,KES_MATO_2019_K27,6017595096,Kalkku,0,17051,1231140651592,0
17,KES_MATO_2019_K27,6017915096,Vehmainen,1,17051,1231215924065,0
17,KES_MATO_2019_K27,6018095096,Kalkku,0,17051,1231140651592,0
17,KES_MATO_2019_K27,6017955096,Vehmainen,1,17051,1231215924065,0
17,KES_MATO_2019_K27,6017675096,Kalkku,0,17051,1231140651592,0
17,KES_MATO_2019_K27,6017985096,Vehmainen,1,17051,1231215924065,0
17,KES_MATO_2019_K27,6017705096,Kalkku,0,17051,1231140651592,0
17,KES_MATO_2019_K27,6017365096,Kalkku,0,17061,1231140651592,0
17,KES_MATO_2019_K27,6018065096,Vehmainen,1,17061,1231215924065,0
17,KES_MATO_2019_K27,6017405096,Kalkku,0,17061,1231140651592,0
17,KES_MATO_2019_K27,6017725096,Vehmainen,1,17061,1231215924065,0
17,KES_MATO_2019_K27,6017455096,Kalkku,0,17061,1231140651592,0
17,KES_MATO_2019_K27,6017775096,Vehmainen,1,17061,1231215924065,0
17,KES_MATO_2019_K27,6017505096,Kalkku,0,17061,1231140651592,0
17,KES_MATO_2019_K27,6017825096,Vehmainen,1,17061,1231215924065,0
17,KES_MATO_2019_K27,6017555096,Kalkku,0,17061,1231140651592,0
17,KES_MATO_2019_K27,6017875096,Vehmainen,1,17061,1231215924065,0
17,KES_MATO_2019_K27,6017605096,Kalkku,0,17061,1231140651592,0
17,KES_MATO_2019_K27,6017925096,Vehmainen,1,17061,1231215924065,0
17,KES_MATO_2019_K27,6019615096,Kalkku,0,17061,1231140651592,0
17,KES_MATO_2019_K27,6017375096,Keskustori C,0,17071,1231140650035,0
17,KES_MATO_2019_K27,6018115096,Kalkku,0,17071,1231100351592,0
17,KES_MATO_2019_K27,6018055096,Vehmainen,1,17071,1231215924065,0
17,KES_MATO_2019_K27,6017195096,Kalkku,0,17071,1231140651592,0
17,KES_MATO_2019_K27,6017285096,Vehmainen,1,17071,1231215924065,0
17,KES_MATO_2019_K27,6017205096,Kalkku,0,17071,1231140651592,0
17,KES_MATO_2019_K27,6017295096,Vehmainen,1,17071,1231215924065,0
17,KES_MATO_2019_K27,6017215096,Kalkku,0,17071,1231140651592,0
17,KES_MATO_2019_K27,6017305096,Vehmainen,1,17071,1231215924065,0
17,KES_MATO_2019_K27,6017225096,Kalkku,0,17071,1231140651592,0
17,KES_MATO_2019_K27,6017315096,Vehmainen,1,17071,1231215924065,0
17,KES_MATO_2019_K27,6017235096,Kalkku,0,17071,1231140651592,0
17,KES_MATO_2019_K27,6017325096,Vehmainen,1,17071,1231215924065,0
80,KES_MATO_2019_K32,5815064914,Irjala,1,80011,1344261175055,0
80,KES_MATO_2019_K32,5814154914,Haavisto,0,80011,1344150553670,0
80,KES_MATO_2019_K32,5815114914,Irjala,1,80011,1344261175055,0
80,KES_MATO_2019_K32,5814204914,Haavisto,0,80011,1344150553670,0
80,KES_MATO_2019_K32,5815164914,Irjala,1,80011,1344261175055,0
80,KES_MATO_2019_K32,5814254914,Haavisto,0,80011,1344150553670,0
80,KES_MATO_2019_K32,5815214914,Irjala,1,80011,1344261175055,0
80,KES_MATO_2019_K32,5814304914,Haavisto,0,80011,1344150553670,0
80,KES_MATO_2019_K32,5815264914,Irjala,1,80011,1344261175055,0
80,KES_MATO_2019_K32,5814354914,Haavisto,0,80011,1344150553670,0
80,KES_MATO_2019_K32,5815314914,Irjala,1,80011,1344261175055,0
80,KES_MATO_2019_K32,5814404914,Haavisto,0,80011,1344150553670,0
80,KES_MATO_2019_K32,5814114914,Haavisto,0,80021,1344150553670,0
80,KES_MATO_2019_K32,5815074914,Irjala,1,80021,1344261175055,0
80,KES_MATO_2019_K32,5814164914,Haavisto,0,80021,1344150553670,0
80,KES_MATO_2019_K32,5815124914,Irjala,1,80021,1344261175055,0
80,KES_MATO_2019_K32,5814214914,Haavisto,0,80021,1344150553670,0
80,KES_MATO_2019_K32,5815174914,Irjala,1,80021,1344261175055,0
80,KES_MATO_2019_K32,5814264914,Haavisto,0,80021,1344150553670,0
80,KES_MATO_2019_K32,5815224914,Irjala,1,80021,1344261175055,0
80,KES_MATO_2019_K32,5814314914,Haavisto,0,80021,1344150553670,0
80,KES_MATO_2019_K32,5815274914,Irjala,1,80021,1344261175055,0
80,KES_MATO_2019_K32,5814364914,Haavisto,0,80021,1344150553670,0
80,KES_MATO_2019_K32,5815324914,Irjala,1,80021,1344261175055,0
80,KES_MATO_2019_K32,5814414914,Haavisto,0,80021,1344150553670,0
80,KES_MATO_2019_K32,5815374914,Irjala,1,80021,1344261175055,0
80,KES_MATO_2019_K32,5814124914,Haavisto,0,80031,1344150553670,0
80,KES_MATO_2019_K32,5815084914,Irjala,1,80031,1344261175055,0
80,KES_MATO_2019_K32,5814174914,Haavisto,0,80031,1344150553670,0
80,KES_MATO_2019_K32,5815134914,Irjala,1,80031,1344261175055,0
80,KES_MATO_2019_K32,5814224914,Haavisto,0,80031,1344150553670,0
80,KES_MATO_2019_K32,5815184914,Irjala,1,80031,1344261175055,0
80,KES_MATO_2019_K32,5814274914,Haavisto,0,80031,1344150553670,0
80,KES_MATO_2019_K32,5815234914,Irjala,1,80031,1344261175055,0
80,KES_MATO_2019_K32,5814324914,Haavisto,0,80031,1344150553670,0
80,KES_MATO_2019_K32,5815284914,Irjala,1,80031,1344261175055,0
80,KES_MATO_2019_K32,5814374914,Haavisto,0,80031,1344150553670,0
80,KES_MATO_2019_K32,5815334914,Irjala,1,80031,1344261175055,0
80,KES_MATO_2019_K32,5814424914,Haavisto,0,80031,1344150553670,0
80,KES_MATO_2019_K32,5815434914,Irjala,1,80041,1344261175055,0
80,KES_MATO_2019_K32,5814134914,Haavisto,0,80041,1344150553670,0
80,KES_MATO_2019_K32,5815094914,Irjala,1,80041,1344261175055,0
80,KES_MATO_2019_K32,5814184914,Haavisto,0,80041,1344150553670,0
80,KES_MATO_2019_K32,5815144914,Irjala,1,80041,1344261175055,0
80,KES_MATO_2019_K32,5814234914,Haavisto,0,80041,1344150553670,0
80,KES_MATO_2019_K32,5815194914,Irjala,1,80041,1344261175055,0
80,KES_MATO_2019_K32,5814284914,Haavisto,0,80041,1344150553670,0
80,KES_MATO_2019_K32,5815244914,Irjala,1,80041,1344261175055,0
80,KES_MATO_2019_K32,5814334914,Haavisto,0,80041,1344150553670,0
80,KES_MATO_2019_K32,5815294914,Irjala,1,80041,1344261175055,0
80,KES_MATO_2019_K32,5814384914,Haavisto,0,80041,1344150553670,0
80,KES_MATO_2019_K32,5815344914,Irjala,1,80041,1344261175055,0
80,KES_MATO_2019_K32,5815424914,Keskustori G,1,80051,1344261170011,0
80,KES_MATO_2019_K32,5867324914,Haavisto,0,80051,1344100033670,0
80,KES_MATO_2019_K32,5815414914,Irjala,1,80051,1344261175055,0
80,KES_MATO_2019_K32,5814144914,Haavisto,0,80051,1344150553670,0
80,KES_MATO_2019_K32,5815104914,Irjala,1,80051,1344261175055,0
80,KES_MATO_2019_K32,5814194914,Haavisto,0,80051,1344150553670,0
80,KES_MATO_2019_K32,5815154914,Irjala,1,80051,1344261175055,0
80,KES_MATO_2019_K32,5814244914,Haavisto,0,80051,1344150553670,0
80,KES_MATO_2019_K32,5815204914,Irjala,1,80051,1344261175055,0
80,KES_MATO_2019_K32,5814294914,Haavisto,0,80051,1344150553670,0
80,KES_MATO_2019_K32,5815254914,Irjala,1,80051,1344261175055,0
80,KES_MATO_2019_K32,5814344914,Haavisto,0,80051,1344150553670,0
80,KES_MATO_2019_K32,5815304914,Irjala,1,80051,1344261175055,0
80,KES_MATO_2019_K32,5814394914,Haavisto,0,80051,1344150553670,0
80,KES_MATO_2019_K32,5815354914,Irjala,1,80051,1344261175055,0
80,KES_MATO_2019_K32,5814444914,Haavisto,0,80051,1344150553670,0
81,KES_MATO_2019_K32,5814764914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814454914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5814794914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814484914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5814824914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814514914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5814854914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814544914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5814864914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814574914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5814874914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814604914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5814924914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814634914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5814954914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814664914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5815484914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814694914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5815004914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814724914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5815024914,Keskustori,1,81011,1345261760010,0
81,KES_MATO_2019_K32,5814754914,Asuntila,0,81011,1345100036176,0
81,KES_MATO_2019_K32,5814774914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814464914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5814804914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814494914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5814834914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814524914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5815044914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814554914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5814894914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814584914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5814904914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814614914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5814934914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814644914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5814964914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814674914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5814984914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814704914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5815014914,Keskustori,1,81021,1345261760010,0
81,KES_MATO_2019_K32,5814734914,Asuntila,0,81021,1345100036176,0
81,KES_MATO_2019_K32,5814784914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814474914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5814814914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814504914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5814844914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814534914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5815684914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814564914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5814884914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814594914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5814914914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814624914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5814944914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814654914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5814974914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814684914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5814994914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814714914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5815054914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5814744914,Asuntila,0,81031,1345100036176,0
81,KES_MATO_2019_K32,5815674914,Keskustori,1,81031,1345261760010,0
81,KES_MATO_2019_K32,5815694914,Asuntila,0,81031,1345100036176,0
90,KES_MATO_2019_K35,5888674924,Pyynikintori,0,90011,1329153930031,0
90T,KES_MATO_2019_K35,5888684924,Terälahti,1,90011,1331200315374,0
90M,KES_MATO_2019_K35,5888694924,Pyynikintori,0,90011,1330153730031,0
90M,KES_MATO_2019_K35,5888704924,Kaanaa,1,90011,1330200315394,0
90T,KES_MATO_2019_K35,5888714924,Pyynikintori,0,90011,1331153930031,0
90T,KES_MATO_2019_K35,5888724924,Kaanaa,1,90011,1331200315394,0
90M,KES_MATO_2019_K35,5888734924,Pyynikintori,0,90011,1330153930031,0
90Mx,KES_MATO_2019_K35,5888744924,Kaanaa,1,90011,1332200315394,0
90T,KES_MATO_2019_K35,5888754924,Pyynikintori,0,90011,1331153930031,0
90,KES_MATO_2019_K35,5888764924,Terälahti,1,90011,1329200315374,0
90,KES_MATO_2019_K35,5888964924,Pyynikintori,0,90011,1329153730031,0
90,KES_MATO_2019_K35,5888974924,Terälahti,1,90011,1329200315374,0
90Mx,KES_MATO_2019_K35,5888774924,Pyynikintori,0,90021,1332153930031,0
90M,KES_MATO_2019_K35,5888784924,Kaanaa,1,90021,1330200315394,0
90T,KES_MATO_2019_K35,5888794924,Pyynikintori,0,90021,1331153930031,0
90T,KES_MATO_2019_K35,5888804924,Terälahti,1,90021,1331200315374,0
90M,KES_MATO_2019_K35,5888814924,Pyynikintori,0,90021,1330153730031,0
90M,KES_MATO_2019_K35,5888824924,Kaanaa,1,90021,1330200315394,0
90T,KES_MATO_2019_K35,5888834924,Pyynikintori,0,90021,1331153930031,0
90T,KES_MATO_2019_K35,5888844924,Kaanaa,1,90021,1331200315394,0
90M,KES_MATO_2019_K35,5888854924,Pyynikintori,0,90021,1330153930031,0
90,KES_MATO_2019_K35,5888864924,Terälahti,1,90021,1329200315374,0
90,KES_MATO_2019_K35,5888874924,Pyynikintori,0,90021,1329153730031,0
90M,KES_MATO_2019_K35,5888994924,Kaanaa,1,90021,1330200315394,0
90T,KES_MATO_2019_K35,5888884924,Pyynikintori,0,90031,1331153930031,0
90,KES_MATO_2019_K35,5888894924,Kaanaa,1,90031,1329200315394,0
90M,KES_MATO_2019_K35,5888904924,Pyynikintori,0,90031,1330153930031,0
90M,KES_MATO_2019_K35,5888914924,Terälahti,1,90031,1330200315374,0
90T,KES_MATO_2019_K35,5888924924,Pyynikintori,0,90031,1331153730031,0
90T,KES_MATO_2019_K35,5888934924,Terälahti,1,90031,1331200315374,0
90M,KES_MATO_2019_K35,5888944924,Pyynikintori,0,90031,1330153730031,0
90M,KES_MATO_2019_K35,5888954924,Kaanaa,1,90031,1330200315394,0
91,KES_MATO_2019_K35,5889094924,Aitoniemi,1,92011,1108252185425,0
